item,category,store_code,yearweek,sell_price
HOME_&_GARDEN_1_416,HOME_&_GARDEN,NYC_1,201202,4.3375
HOME_&_GARDEN_1_416,HOME_&_GARDEN,NYC_1,201341,4.575
HOME_&_GARDEN_1_416,HOME_&_GARDEN,NYC_1,201444,4.85
HOME_&_GARDEN_1_417,HOME_&_GARDEN,NYC_1,201105,6.85
HOME_&_GARDEN_1_418,HOME_&_GARDEN,NYC_1,201222,1.225
HOME_&_GARDEN_1_418,HOME_&_GARDEN,NYC_1,201542,1.2125
HOME_&_GARDEN_1_419,HOME_&_GARDEN,NYC_1,201313,11.175
HOME_&_GARDEN_1_419,HOME_&_GARDEN,NYC_1,201442,2.5
HOME_&_GARDEN_1_420,HOME_&_GARDEN,NYC_1,201329,8.1
HOME_&_GARDEN_1_420,HOME_&_GARDEN,NYC_1,201429,8.025
HOME_&_GARDEN_1_421,HOME_&_GARDEN,NYC_1,201207,6.8375
HOME_&_GARDEN_1_421,HOME_&_GARDEN,NYC_1,201214,8.3
HOME_&_GARDEN_1_421,HOME_&_GARDEN,NYC_1,201338,7.475
HOME_&_GARDEN_1_421,HOME_&_GARDEN,NYC_1,201607,7.35
HOME_&_GARDEN_1_422,HOME_&_GARDEN,NYC_1,201105,4.975
HOME_&_GARDEN_1_422,HOME_&_GARDEN,NYC_1,201128,4.525
HOME_&_GARDEN_1_423,HOME_&_GARDEN,NYC_1,201426,3.725
HOME_&_GARDEN_1_423,HOME_&_GARDEN,NYC_1,201435,3.7
HOME_&_GARDEN_1_424,HOME_&_GARDEN,NYC_1,201113,3.7125
HOME_&_GARDEN_1_424,HOME_&_GARDEN,NYC_1,201428,3.675
HOME_&_GARDEN_1_425,HOME_&_GARDEN,NYC_1,201105,2.4625
HOME_&_GARDEN_1_426,HOME_&_GARDEN,NYC_1,201233,3.1
HOME_&_GARDEN_1_426,HOME_&_GARDEN,NYC_1,201506,3.225
HOME_&_GARDEN_1_426,HOME_&_GARDEN,NYC_1,201606,3.275
HOME_&_GARDEN_1_427,HOME_&_GARDEN,NYC_1,201134,7.45
HOME_&_GARDEN_1_428,HOME_&_GARDEN,NYC_1,201105,9.9625
HOME_&_GARDEN_1_429,HOME_&_GARDEN,NYC_1,201410,3.725
HOME_&_GARDEN_1_429,HOME_&_GARDEN,NYC_1,201607,3.6
HOME_&_GARDEN_1_430,HOME_&_GARDEN,NYC_1,201130,1.2125
HOME_&_GARDEN_1_430,HOME_&_GARDEN,NYC_1,201131,1.175
HOME_&_GARDEN_1_430,HOME_&_GARDEN,NYC_1,201605,1.225
HOME_&_GARDEN_1_431,HOME_&_GARDEN,NYC_1,201313,8.9
HOME_&_GARDEN_1_431,HOME_&_GARDEN,NYC_1,201317,8.7125
HOME_&_GARDEN_1_431,HOME_&_GARDEN,NYC_1,201418,9.85
HOME_&_GARDEN_1_431,HOME_&_GARDEN,NYC_1,201436,9.35
HOME_&_GARDEN_1_432,HOME_&_GARDEN,NYC_1,201106,4.825
HOME_&_GARDEN_1_432,HOME_&_GARDEN,NYC_1,201129,4.9625
HOME_&_GARDEN_1_432,HOME_&_GARDEN,NYC_1,201607,4.85
HOME_&_GARDEN_1_433,HOME_&_GARDEN,NYC_1,201425,11.2125
HOME_&_GARDEN_1_434,HOME_&_GARDEN,NYC_1,201105,4.6625
HOME_&_GARDEN_1_434,HOME_&_GARDEN,NYC_1,201106,4.8375
HOME_&_GARDEN_1_434,HOME_&_GARDEN,NYC_1,201134,4.725
HOME_&_GARDEN_1_434,HOME_&_GARDEN,NYC_1,201221,4.9625
HOME_&_GARDEN_1_435,HOME_&_GARDEN,NYC_1,201345,9.975
HOME_&_GARDEN_1_435,HOME_&_GARDEN,NYC_1,201428,9.9125
HOME_&_GARDEN_1_436,HOME_&_GARDEN,NYC_1,201105,13.7125
HOME_&_GARDEN_1_436,HOME_&_GARDEN,NYC_1,201210,14.9625
HOME_&_GARDEN_1_436,HOME_&_GARDEN,NYC_1,201413,12.4625
HOME_&_GARDEN_1_436,HOME_&_GARDEN,NYC_1,201523,11.2125
HOME_&_GARDEN_1_437,HOME_&_GARDEN,NYC_1,201105,4.1
HOME_&_GARDEN_1_437,HOME_&_GARDEN,NYC_1,201227,4.225
HOME_&_GARDEN_1_437,HOME_&_GARDEN,NYC_1,201501,3.7
HOME_&_GARDEN_1_438,HOME_&_GARDEN,NYC_1,201105,8.2
HOME_&_GARDEN_1_438,HOME_&_GARDEN,NYC_1,201106,8.6
HOME_&_GARDEN_1_438,HOME_&_GARDEN,NYC_1,201134,8.675
HOME_&_GARDEN_1_438,HOME_&_GARDEN,NYC_1,201207,8.725
HOME_&_GARDEN_1_438,HOME_&_GARDEN,NYC_1,201221,9.35
HOME_&_GARDEN_1_438,HOME_&_GARDEN,NYC_1,201606,9.1625
HOME_&_GARDEN_1_439,HOME_&_GARDEN,NYC_1,201105,1.175
HOME_&_GARDEN_1_439,HOME_&_GARDEN,NYC_1,201220,1.2125
HOME_&_GARDEN_1_439,HOME_&_GARDEN,NYC_1,201601,1.225
HOME_&_GARDEN_1_440,HOME_&_GARDEN,NYC_1,201105,18.7125
HOME_&_GARDEN_1_440,HOME_&_GARDEN,NYC_1,201134,19.3375
HOME_&_GARDEN_1_441,HOME_&_GARDEN,NYC_1,201535,3.4625
HOME_&_GARDEN_1_442,HOME_&_GARDEN,NYC_1,201410,11.2125
HOME_&_GARDEN_1_443,HOME_&_GARDEN,NYC_1,201108,2.9625
HOME_&_GARDEN_1_443,HOME_&_GARDEN,NYC_1,201142,3.3
HOME_&_GARDEN_1_443,HOME_&_GARDEN,NYC_1,201308,3.0875
HOME_&_GARDEN_1_443,HOME_&_GARDEN,NYC_1,201446,0.0125
HOME_&_GARDEN_1_444,HOME_&_GARDEN,NYC_1,201413,6.1
HOME_&_GARDEN_1_445,HOME_&_GARDEN,NYC_1,201112,2.35
HOME_&_GARDEN_1_445,HOME_&_GARDEN,NYC_1,201207,2.4625
HOME_&_GARDEN_1_446,HOME_&_GARDEN,NYC_1,201105,4.85
HOME_&_GARDEN_1_446,HOME_&_GARDEN,NYC_1,201337,4.9625
HOME_&_GARDEN_1_446,HOME_&_GARDEN,NYC_1,201427,4.9125
HOME_&_GARDEN_1_447,HOME_&_GARDEN,NYC_1,201223,1.225
HOME_&_GARDEN_1_447,HOME_&_GARDEN,NYC_1,201542,1.2125
HOME_&_GARDEN_1_448,HOME_&_GARDEN,NYC_1,201341,1.225
HOME_&_GARDEN_1_448,HOME_&_GARDEN,NYC_1,201542,1.2125
HOME_&_GARDEN_1_449,HOME_&_GARDEN,NYC_1,201307,18.7125
HOME_&_GARDEN_1_449,HOME_&_GARDEN,NYC_1,201428,19.3375
HOME_&_GARDEN_1_449,HOME_&_GARDEN,NYC_1,201546,19.65
HOME_&_GARDEN_1_449,HOME_&_GARDEN,NYC_1,,19.325
HOME_&_GARDEN_1_450,HOME_&_GARDEN,NYC_1,201330,4.3375
HOME_&_GARDEN_1_450,HOME_&_GARDEN,NYC_1,201429,4.275
HOME_&_GARDEN_1_451,HOME_&_GARDEN,NYC_1,201212,8.0875
HOME_&_GARDEN_1_451,HOME_&_GARDEN,NYC_1,201232,9.3375
HOME_&_GARDEN_1_451,HOME_&_GARDEN,NYC_1,201329,8.725
HOME_&_GARDEN_1_452,HOME_&_GARDEN,NYC_1,201105,4.3375
HOME_&_GARDEN_1_452,HOME_&_GARDEN,NYC_1,201440,3.7125
HOME_&_GARDEN_1_453,HOME_&_GARDEN,NYC_1,201307,2.475
HOME_&_GARDEN_1_453,HOME_&_GARDEN,NYC_1,201508,2.825
HOME_&_GARDEN_1_453,HOME_&_GARDEN,NYC_1,201519,2.8
HOME_&_GARDEN_1_453,HOME_&_GARDEN,NYC_1,201546,2.95
HOME_&_GARDEN_1_454,HOME_&_GARDEN,NYC_1,201230,3.7125
HOME_&_GARDEN_1_455,HOME_&_GARDEN,NYC_1,201409,3.7125
HOME_&_GARDEN_1_456,HOME_&_GARDEN,NYC_1,201403,8.7125
HOME_&_GARDEN_1_457,HOME_&_GARDEN,NYC_1,201326,12.4625
HOME_&_GARDEN_1_457,HOME_&_GARDEN,NYC_1,201546,13.0875
HOME_&_GARDEN_1_458,HOME_&_GARDEN,NYC_1,201125,3.0875
HOME_&_GARDEN_1_458,HOME_&_GARDEN,NYC_1,201127,3.1
HOME_&_GARDEN_1_458,HOME_&_GARDEN,NYC_1,201611,2.8375
HOME_&_GARDEN_1_459,HOME_&_GARDEN,NYC_1,201223,1.225
HOME_&_GARDEN_1_459,HOME_&_GARDEN,NYC_1,201542,1.2125
HOME_&_GARDEN_1_460,HOME_&_GARDEN,NYC_1,201105,4.9625
HOME_&_GARDEN_1_460,HOME_&_GARDEN,NYC_1,201233,4.85
HOME_&_GARDEN_1_461,HOME_&_GARDEN,NYC_1,201105,1.2125
HOME_&_GARDEN_1_462,HOME_&_GARDEN,NYC_1,201335,2.9625
HOME_&_GARDEN_1_462,HOME_&_GARDEN,NYC_1,201436,2.95
HOME_&_GARDEN_1_463,HOME_&_GARDEN,NYC_1,201253,3.725
HOME_&_GARDEN_1_464,HOME_&_GARDEN,NYC_1,201105,11.0875
HOME_&_GARDEN_1_464,HOME_&_GARDEN,NYC_1,201206,11.8375
HOME_&_GARDEN_1_465,HOME_&_GARDEN,NYC_1,201223,1.225
HOME_&_GARDEN_1_465,HOME_&_GARDEN,NYC_1,201542,1.2125
HOME_&_GARDEN_1_466,HOME_&_GARDEN,NYC_1,201328,4.9625
HOME_&_GARDEN_1_466,HOME_&_GARDEN,NYC_1,201427,4.95
HOME_&_GARDEN_1_467,HOME_&_GARDEN,NYC_1,201409,14.9625
HOME_&_GARDEN_1_467,HOME_&_GARDEN,NYC_1,201508,14.3375
HOME_&_GARDEN_1_467,HOME_&_GARDEN,NYC_1,201546,14.975
HOME_&_GARDEN_1_468,HOME_&_GARDEN,NYC_1,201105,6.175
HOME_&_GARDEN_1_468,HOME_&_GARDEN,NYC_1,201106,6.225
HOME_&_GARDEN_1_469,HOME_&_GARDEN,NYC_1,201120,22.4625
HOME_&_GARDEN_1_470,HOME_&_GARDEN,NYC_1,201117,3.725
HOME_&_GARDEN_1_471,HOME_&_GARDEN,NYC_1,201239,3.1
HOME_&_GARDEN_1_471,HOME_&_GARDEN,NYC_1,201606,3.425
HOME_&_GARDEN_1_472,HOME_&_GARDEN,NYC_1,201105,6.025
HOME_&_GARDEN_1_473,HOME_&_GARDEN,NYC_1,201307,2.475
HOME_&_GARDEN_1_473,HOME_&_GARDEN,NYC_1,201508,2.825
HOME_&_GARDEN_1_473,HOME_&_GARDEN,NYC_1,201519,2.8
HOME_&_GARDEN_1_473,HOME_&_GARDEN,NYC_1,201546,2.95
HOME_&_GARDEN_1_474,HOME_&_GARDEN,NYC_1,201105,1.2125
HOME_&_GARDEN_1_475,HOME_&_GARDEN,NYC_1,201105,3.1625
HOME_&_GARDEN_1_475,HOME_&_GARDEN,NYC_1,201111,3.3375
HOME_&_GARDEN_1_475,HOME_&_GARDEN,NYC_1,201204,3.0875
HOME_&_GARDEN_1_476,HOME_&_GARDEN,NYC_1,201452,6.05
HOME_&_GARDEN_1_477,HOME_&_GARDEN,NYC_1,201105,15.525
HOME_&_GARDEN_1_477,HOME_&_GARDEN,NYC_1,201140,15.3375
HOME_&_GARDEN_1_477,HOME_&_GARDEN,NYC_1,201209,16.1
HOME_&_GARDEN_1_477,HOME_&_GARDEN,NYC_1,201341,16.85
HOME_&_GARDEN_1_478,HOME_&_GARDEN,NYC_1,201105,3.025
HOME_&_GARDEN_1_478,HOME_&_GARDEN,NYC_1,201127,3.3375
HOME_&_GARDEN_1_479,HOME_&_GARDEN,NYC_1,201133,9.4
HOME_&_GARDEN_1_479,HOME_&_GARDEN,NYC_1,201513,9.45
HOME_&_GARDEN_1_480,HOME_&_GARDEN,NYC_1,201333,3.4625
HOME_&_GARDEN_1_480,HOME_&_GARDEN,NYC_1,201428,3.4125
HOME_&_GARDEN_1_481,HOME_&_GARDEN,NYC_1,201205,6.2125
HOME_&_GARDEN_1_481,HOME_&_GARDEN,NYC_1,201429,6.175
HOME_&_GARDEN_1_482,HOME_&_GARDEN,NYC_1,201105,4.1
HOME_&_GARDEN_1_482,HOME_&_GARDEN,NYC_1,201227,4.225
HOME_&_GARDEN_1_482,HOME_&_GARDEN,NYC_1,201501,3.7
HOME_&_GARDEN_1_483,HOME_&_GARDEN,NYC_1,201211,5.675
HOME_&_GARDEN_1_483,HOME_&_GARDEN,NYC_1,201341,1.875
HOME_&_GARDEN_1_484,HOME_&_GARDEN,NYC_1,201514,12.4625
HOME_&_GARDEN_1_485,HOME_&_GARDEN,NYC_1,201105,3.7125
HOME_&_GARDEN_1_486,HOME_&_GARDEN,NYC_1,201235,22.4625
HOME_&_GARDEN_1_486,HOME_&_GARDEN,NYC_1,201546,23.5875
HOME_&_GARDEN_1_486,HOME_&_GARDEN,NYC_1,,23.7
HOME_&_GARDEN_1_487,HOME_&_GARDEN,NYC_1,201141,2.3375
HOME_&_GARDEN_1_487,HOME_&_GARDEN,NYC_1,201223,2.4625
HOME_&_GARDEN_1_487,HOME_&_GARDEN,NYC_1,201543,2.3
HOME_&_GARDEN_1_488,HOME_&_GARDEN,NYC_1,201105,12.475
HOME_&_GARDEN_1_488,HOME_&_GARDEN,NYC_1,201452,11.2125
HOME_&_GARDEN_1_489,HOME_&_GARDEN,NYC_1,201514,12.4625
HOME_&_GARDEN_1_490,HOME_&_GARDEN,NYC_1,201105,14.3375
HOME_&_GARDEN_1_490,HOME_&_GARDEN,NYC_1,201203,16.2125
HOME_&_GARDEN_1_491,HOME_&_GARDEN,NYC_1,201329,8.1
HOME_&_GARDEN_1_491,HOME_&_GARDEN,NYC_1,201348,3.75
HOME_&_GARDEN_1_491,HOME_&_GARDEN,NYC_1,201428,8.025
HOME_&_GARDEN_1_491,HOME_&_GARDEN,NYC_1,201501,1.25
HOME_&_GARDEN_1_492,HOME_&_GARDEN,NYC_1,201105,4.475
HOME_&_GARDEN_1_492,HOME_&_GARDEN,NYC_1,201138,5.35
HOME_&_GARDEN_1_492,HOME_&_GARDEN,NYC_1,201241,4.9625
HOME_&_GARDEN_1_492,HOME_&_GARDEN,NYC_1,201427,4.95
HOME_&_GARDEN_1_493,HOME_&_GARDEN,NYC_1,201105,3.4125
HOME_&_GARDEN_1_493,HOME_&_GARDEN,NYC_1,201545,3.5875
HOME_&_GARDEN_1_494,HOME_&_GARDEN,NYC_1,201110,9.9625
HOME_&_GARDEN_1_495,HOME_&_GARDEN,NYC_1,201330,4.675
HOME_&_GARDEN_1_495,HOME_&_GARDEN,NYC_1,201601,3.425
HOME_&_GARDEN_1_496,HOME_&_GARDEN,NYC_1,201452,9.9125
HOME_&_GARDEN_1_497,HOME_&_GARDEN,NYC_1,201232,19.3375
HOME_&_GARDEN_1_497,HOME_&_GARDEN,NYC_1,201326,18.7125
HOME_&_GARDEN_1_497,HOME_&_GARDEN,NYC_1,201546,19.65
HOME_&_GARDEN_1_497,HOME_&_GARDEN,NYC_1,,19.325
HOME_&_GARDEN_1_498,HOME_&_GARDEN,NYC_1,201105,4.025
HOME_&_GARDEN_1_498,HOME_&_GARDEN,NYC_1,201106,3.7125
HOME_&_GARDEN_1_498,HOME_&_GARDEN,NYC_1,201310,4.1
HOME_&_GARDEN_1_499,HOME_&_GARDEN,NYC_1,201227,4.9625
HOME_&_GARDEN_1_499,HOME_&_GARDEN,NYC_1,201607,4.85
HOME_&_GARDEN_1_500,HOME_&_GARDEN,NYC_1,201310,5.55
HOME_&_GARDEN_1_501,HOME_&_GARDEN,NYC_1,201105,4.9625
HOME_&_GARDEN_1_501,HOME_&_GARDEN,NYC_1,201427,4.95
HOME_&_GARDEN_1_502,HOME_&_GARDEN,NYC_1,201411,4.9625
HOME_&_GARDEN_1_502,HOME_&_GARDEN,NYC_1,201428,4.9125
HOME_&_GARDEN_1_502,HOME_&_GARDEN,NYC_1,201445,5.2875
HOME_&_GARDEN_1_503,HOME_&_GARDEN,NYC_1,201105,1.175
HOME_&_GARDEN_1_503,HOME_&_GARDEN,NYC_1,201302,1.2125
HOME_&_GARDEN_1_503,HOME_&_GARDEN,NYC_1,201529,1.6
HOME_&_GARDEN_1_504,HOME_&_GARDEN,NYC_1,201210,3.7
HOME_&_GARDEN_1_504,HOME_&_GARDEN,NYC_1,201445,4.225
HOME_&_GARDEN_1_505,HOME_&_GARDEN,NYC_1,201107,2.9625
HOME_&_GARDEN_1_505,HOME_&_GARDEN,NYC_1,201139,3.3
HOME_&_GARDEN_1_505,HOME_&_GARDEN,NYC_1,201307,3.0875
HOME_&_GARDEN_1_506,HOME_&_GARDEN,NYC_1,201105,4.15
HOME_&_GARDEN_1_506,HOME_&_GARDEN,NYC_1,201120,3.9625
HOME_&_GARDEN_1_506,HOME_&_GARDEN,NYC_1,201141,4.1
HOME_&_GARDEN_1_506,HOME_&_GARDEN,NYC_1,201202,4.3375
HOME_&_GARDEN_1_506,HOME_&_GARDEN,NYC_1,201342,4.575
HOME_&_GARDEN_1_506,HOME_&_GARDEN,NYC_1,201444,4.85
HOME_&_GARDEN_1_507,HOME_&_GARDEN,NYC_1,201127,2.075
HOME_&_GARDEN_1_507,HOME_&_GARDEN,NYC_1,201509,2.2125
HOME_&_GARDEN_1_508,HOME_&_GARDEN,NYC_1,201108,6.1
HOME_&_GARDEN_1_508,HOME_&_GARDEN,NYC_1,201125,6.225
HOME_&_GARDEN_1_508,HOME_&_GARDEN,NYC_1,201139,5.625
HOME_&_GARDEN_1_509,HOME_&_GARDEN,NYC_1,201406,3.5875
HOME_&_GARDEN_1_509,HOME_&_GARDEN,NYC_1,201444,3.9625
HOME_&_GARDEN_1_509,HOME_&_GARDEN,NYC_1,201601,3.9
HOME_&_GARDEN_1_510,HOME_&_GARDEN,NYC_1,201205,6.2125
HOME_&_GARDEN_1_510,HOME_&_GARDEN,NYC_1,201330,4.175
HOME_&_GARDEN_1_510,HOME_&_GARDEN,NYC_1,201429,6.175
HOME_&_GARDEN_1_511,HOME_&_GARDEN,NYC_1,201232,7.4625
HOME_&_GARDEN_1_511,HOME_&_GARDEN,NYC_1,201546,7.8375
HOME_&_GARDEN_1_511,HOME_&_GARDEN,NYC_1,,7.45
HOME_&_GARDEN_1_512,HOME_&_GARDEN,NYC_1,201518,2.3375
HOME_&_GARDEN_1_513,HOME_&_GARDEN,NYC_1,201111,13.0875
HOME_&_GARDEN_1_513,HOME_&_GARDEN,NYC_1,201133,13.7125
HOME_&_GARDEN_1_513,HOME_&_GARDEN,NYC_1,201326,12.4625
HOME_&_GARDEN_1_514,HOME_&_GARDEN,NYC_1,201308,4.375
HOME_&_GARDEN_1_514,HOME_&_GARDEN,NYC_1,201508,4.8
HOME_&_GARDEN_1_514,HOME_&_GARDEN,NYC_1,201546,4.9625
HOME_&_GARDEN_1_515,HOME_&_GARDEN,NYC_1,201227,3.0875
HOME_&_GARDEN_1_516,HOME_&_GARDEN,NYC_1,201105,2.475
HOME_&_GARDEN_1_516,HOME_&_GARDEN,NYC_1,201429,2.425
HOME_&_GARDEN_1_517,HOME_&_GARDEN,NYC_1,201303,1.225
HOME_&_GARDEN_1_517,HOME_&_GARDEN,NYC_1,201607,1.1
HOME_&_GARDEN_1_518,HOME_&_GARDEN,NYC_1,201403,8.7125
HOME_&_GARDEN_1_519,HOME_&_GARDEN,NYC_1,201108,6.1
HOME_&_GARDEN_1_519,HOME_&_GARDEN,NYC_1,201117,6.225
HOME_&_GARDEN_1_519,HOME_&_GARDEN,NYC_1,201139,5.625
HOME_&_GARDEN_1_520,HOME_&_GARDEN,NYC_1,201105,7.325
HOME_&_GARDEN_1_520,HOME_&_GARDEN,NYC_1,201217,7.225
HOME_&_GARDEN_1_520,HOME_&_GARDEN,NYC_1,201320,6.85
HOME_&_GARDEN_1_521,HOME_&_GARDEN,NYC_1,201105,1.175
HOME_&_GARDEN_1_521,HOME_&_GARDEN,NYC_1,201220,1.2125
HOME_&_GARDEN_1_521,HOME_&_GARDEN,NYC_1,201601,1.225
HOME_&_GARDEN_1_522,HOME_&_GARDEN,NYC_1,201105,2.175
HOME_&_GARDEN_1_522,HOME_&_GARDEN,NYC_1,201323,2.3
HOME_&_GARDEN_1_522,HOME_&_GARDEN,NYC_1,201532,2.1625
HOME_&_GARDEN_1_523,HOME_&_GARDEN,NYC_1,201440,25.6625
HOME_&_GARDEN_1_523,HOME_&_GARDEN,NYC_1,201529,21.2
HOME_&_GARDEN_1_524,HOME_&_GARDEN,NYC_1,201402,5.1625
HOME_&_GARDEN_1_524,HOME_&_GARDEN,NYC_1,201406,4.9625
HOME_&_GARDEN_1_525,HOME_&_GARDEN,NYC_1,201105,4.9625
HOME_&_GARDEN_1_525,HOME_&_GARDEN,NYC_1,201429,4.9125
HOME_&_GARDEN_1_525,HOME_&_GARDEN,NYC_1,201444,5.2875
HOME_&_GARDEN_1_526,HOME_&_GARDEN,NYC_1,201514,6.175
HOME_&_GARDEN_1_527,HOME_&_GARDEN,NYC_1,201410,6.55
HOME_&_GARDEN_1_527,HOME_&_GARDEN,NYC_1,201440,4.9875
HOME_&_GARDEN_1_528,HOME_&_GARDEN,NYC_1,201105,3.5875
HOME_&_GARDEN_1_528,HOME_&_GARDEN,NYC_1,201309,3.7125
HOME_&_GARDEN_1_529,HOME_&_GARDEN,NYC_1,201315,3.7125
HOME_&_GARDEN_1_529,HOME_&_GARDEN,NYC_1,201510,3.1125
HOME_&_GARDEN_1_530,HOME_&_GARDEN,NYC_1,201229,2.4625
HOME_&_GARDEN_1_530,HOME_&_GARDEN,NYC_1,201607,2.35
HOME_&_GARDEN_1_531,HOME_&_GARDEN,NYC_1,201122,12.3375
HOME_&_GARDEN_1_531,HOME_&_GARDEN,NYC_1,201209,10.5875
HOME_&_GARDEN_1_531,HOME_&_GARDEN,NYC_1,201329,9.975
HOME_&_GARDEN_1_531,HOME_&_GARDEN,NYC_1,201429,9.9125
HOME_&_GARDEN_1_532,HOME_&_GARDEN,NYC_1,201129,3.1
HOME_&_GARDEN_1_533,HOME_&_GARDEN,NYC_1,201141,5.5875
HOME_&_GARDEN_1_533,HOME_&_GARDEN,NYC_1,201202,6.2125
HOME_&_GARDEN_1_534,HOME_&_GARDEN,NYC_1,201514,12.4625
HOME_&_GARDEN_1_535,HOME_&_GARDEN,NYC_1,201107,8.7125
HOME_&_GARDEN_1_536,HOME_&_GARDEN,NYC_1,201407,3.725
HOME_&_GARDEN_1_536,HOME_&_GARDEN,NYC_1,201607,3.6
HOME_&_GARDEN_1_537,HOME_&_GARDEN,NYC_1,201105,19.975
HOME_&_GARDEN_1_537,HOME_&_GARDEN,NYC_1,201109,19.9625
HOME_&_GARDEN_1_538,HOME_&_GARDEN,NYC_1,201215,4.35
HOME_&_GARDEN_1_539,HOME_&_GARDEN,NYC_1,201138,3.725
HOME_&_GARDEN_1_539,HOME_&_GARDEN,NYC_1,201152,4.225
HOME_&_GARDEN_1_539,HOME_&_GARDEN,NYC_1,201403,4.9625
HOME_&_GARDEN_1_540,HOME_&_GARDEN,NYC_1,201307,2.05
HOME_&_GARDEN_1_540,HOME_&_GARDEN,NYC_1,201546,2.35
HOME_&_GARDEN_1_541,HOME_&_GARDEN,NYC_1,201105,9.9625
HOME_&_GARDEN_1_541,HOME_&_GARDEN,NYC_1,201310,9.375
HOME_&_GARDEN_1_541,HOME_&_GARDEN,NYC_1,201426,8.7125
HOME_&_GARDEN_2_001,HOME_&_GARDEN,NYC_1,201105,8.0875
HOME_&_GARDEN_2_001,HOME_&_GARDEN,NYC_1,201417,8.4625
HOME_&_GARDEN_2_002,HOME_&_GARDEN,NYC_1,201105,3.3375
HOME_&_GARDEN_2_003,HOME_&_GARDEN,NYC_1,201105,11.8375
HOME_&_GARDEN_2_003,HOME_&_GARDEN,NYC_1,201338,11.175
HOME_&_GARDEN_2_004,HOME_&_GARDEN,NYC_1,201202,7.0875
HOME_&_GARDEN_2_005,HOME_&_GARDEN,NYC_1,201403,6.8375
HOME_&_GARDEN_2_006,HOME_&_GARDEN,NYC_1,201110,4.675
HOME_&_GARDEN_2_006,HOME_&_GARDEN,NYC_1,201412,4.925
HOME_&_GARDEN_2_006,HOME_&_GARDEN,NYC_1,201438,4.3
HOME_&_GARDEN_2_007,HOME_&_GARDEN,NYC_1,201139,3.225
HOME_&_GARDEN_2_008,HOME_&_GARDEN,NYC_1,201112,3.1
HOME_&_GARDEN_2_008,HOME_&_GARDEN,NYC_1,201610,3.075
HOME_&_GARDEN_2_009,HOME_&_GARDEN,NYC_1,201235,6.25
HOME_&_GARDEN_2_009,HOME_&_GARDEN,NYC_1,201237,7.425
HOME_&_GARDEN_2_009,HOME_&_GARDEN,NYC_1,201506,7.1625
HOME_&_GARDEN_2_010,HOME_&_GARDEN,NYC_1,201105,8.7125
HOME_&_GARDEN_2_010,HOME_&_GARDEN,NYC_1,201124,6.2375
HOME_&_GARDEN_2_011,HOME_&_GARDEN,NYC_1,201213,7.0875
HOME_&_GARDEN_2_011,HOME_&_GARDEN,NYC_1,201246,7.025
HOME_&_GARDEN_2_012,HOME_&_GARDEN,NYC_1,201138,6.2125
HOME_&_GARDEN_2_012,HOME_&_GARDEN,NYC_1,201216,5.5875
HOME_&_GARDEN_2_012,HOME_&_GARDEN,NYC_1,201306,5.5375
HOME_&_GARDEN_2_012,HOME_&_GARDEN,NYC_1,201409,5.975
HOME_&_GARDEN_2_013,HOME_&_GARDEN,NYC_1,201123,7.425
HOME_&_GARDEN_2_013,HOME_&_GARDEN,NYC_1,201144,6.2125
HOME_&_GARDEN_2_014,HOME_&_GARDEN,NYC_1,201105,7.425
HOME_&_GARDEN_2_014,HOME_&_GARDEN,NYC_1,201202,7.4625
HOME_&_GARDEN_2_015,HOME_&_GARDEN,NYC_1,201106,5.3
HOME_&_GARDEN_2_015,HOME_&_GARDEN,NYC_1,201203,5.55
HOME_&_GARDEN_2_016,HOME_&_GARDEN,NYC_1,201105,2.3375
HOME_&_GARDEN_2_016,HOME_&_GARDEN,NYC_1,201226,2.425
HOME_&_GARDEN_2_016,HOME_&_GARDEN,NYC_1,201509,2.025
HOME_&_GARDEN_2_017,HOME_&_GARDEN,NYC_1,201433,4.65
HOME_&_GARDEN_2_018,HOME_&_GARDEN,NYC_1,201105,9.925
HOME_&_GARDEN_2_019,HOME_&_GARDEN,NYC_1,201105,11.8375
HOME_&_GARDEN_2_020,HOME_&_GARDEN,NYC_1,201346,10.5875
HOME_&_GARDEN_2_021,HOME_&_GARDEN,NYC_1,201106,5.3375
HOME_&_GARDEN_2_021,HOME_&_GARDEN,NYC_1,201138,5.5875
HOME_&_GARDEN_2_021,HOME_&_GARDEN,NYC_1,201549,3.125
HOME_&_GARDEN_2_022,HOME_&_GARDEN,NYC_1,201115,7.0875
HOME_&_GARDEN_2_022,HOME_&_GARDEN,NYC_1,201304,7.05
HOME_&_GARDEN_2_023,HOME_&_GARDEN,NYC_1,201316,4.9625
HOME_&_GARDEN_2_024,HOME_&_GARDEN,NYC_1,201302,2.775
HOME_&_GARDEN_2_025,HOME_&_GARDEN,NYC_1,201105,6.8375
HOME_&_GARDEN_2_025,HOME_&_GARDEN,NYC_1,201525,6.2125
HOME_&_GARDEN_2_026,HOME_&_GARDEN,NYC_1,201139,4.9625
HOME_&_GARDEN_2_026,HOME_&_GARDEN,NYC_1,201511,1.25
HOME_&_GARDEN_2_027,HOME_&_GARDEN,NYC_1,201327,6.2125
HOME_&_GARDEN_2_028,HOME_&_GARDEN,NYC_1,201106,7.425
HOME_&_GARDEN_2_029,HOME_&_GARDEN,NYC_1,201106,13.7125
HOME_&_GARDEN_2_029,HOME_&_GARDEN,NYC_1,201302,12.45
